60901.41870754281 0.38539220437814947 1.0942257939302964 0.010079191584997997 y
60905.41651849883 0.7690967389498837 0.9696235790528129 0.01126764799337908 i
60906.29959319335 0.17919041114510037 1.0544476120577733 0.010418272625614688 r
60906.32436187617 0.21874104387825355 1.1197747429779987 0.009899648710198663 i
60915.39735290785 0.7064931232744129 0.9748274089239112 0.011219847809950983 i
60915.40330913383 0.7160040249145823 0.9432889303578469 0.011501659716989165 i
60915.41291635834 0.7313448410131969 0.9709404470547262 0.011324719159460265 z
60917.421511804954 0.9386700501636369 0.9150454254379097 0.011949382438016446 y
60919.3840132422 0.0723923451587325 0.8851854130680774 0.01227608324046802 y
60919.39413792467 0.08855943812523037 0.8771889817416542 0.012361695193999135 y
60919.39962529797 0.0973216758138733 0.9038230352831005 0.012309837764358076 y
60919.41016965103 0.11415889878117014 0.9225268585601067 0.013396140262606111 y
60921.391025649245 0.277189756729058 1.1724193171465003 0.009482874610641834 r
60921.40195014104 0.29463398522057105 1.143588183039405 0.009675074857044368 i
60922.40084005607 0.8896614015538944 0.9459487202273821 0.011458260467208676 r
60922.41115080824 0.9061256106215296 0.9377169681062834 0.01159697521320146 i
60924.235415578674 0.8191115960362367 0.946540189883615 0.011494384169065588 r
60924.26067482084 0.8594455539423507 0.9371474710713568 0.011608314081088584 i
60925.40297633549 0.6834726125234738 0.9977733020283291 0.011245106999741298 z
60932.389054521176 0.8388422594289295 0.9461577708200144 0.011597192140152575 z
60934.19439801019 0.7216147426952375 0.9734039460295203 0.011227334203153782 u
60934.218180611744 0.7595908008515835 0.9600469999533882 0.01135298076387473 g
60936.34636181727 0.15787054982502013 1.077324171288932 0.018499378841127963 u
60936.3697572496 0.19522837617842015 1.1288609577695963 0.010792222562293126 r
60937.227224014976 0.5644313071243232 1.0439017490542148 0.010574004239036493 r
60937.25225029731 0.6043932747561485 0.9821996272092249 0.011122544969410132 i
60949.14921869715 0.6014724156266311 1.0435951306531666 0.01430995942866321 y
60949.17172076839 0.6374037229834357 0.9804390309687303 0.011032722728560219 y
60950.33070812744 0.4880747379065724 1.0707319606917318 0.010301246007183172 z
60950.35482235625 0.5265803384681931 1.0215060358599097 0.010667496104117146 y
60952.17886141854 0.4392059131496353 1.091555878163325 0.010992633772507377 i
60957.29008234848 0.6008034940750804 1.039397692811472 0.010581444161113689 r
60957.31731286469 0.6442851823521778 0.9970580817020558 0.010924501306728963 i
60958.302091611586 0.21677988539158832 1.1116044821088469 0.010362633552512462 y
60958.32543152196 0.2540490542742191 1.159567558828605 0.009568896805317296 y
60959.10096918267 0.4924275908997515 1.0224182933702164 0.00943798363259622 r
60959.12480815529 0.5304936623870162 1.0195384133052836 0.01060632227161967 g
60964.10318551417 0.47996662903460674 1.0785086311766003 0.01193548892748752 u
60964.12538484846 0.5154145260457881 1.011497828587734 0.010730018167634588 g
60964.28276427478 0.7667179939890048 0.971921611073736 0.011265476510080098 u
60964.30546555034 0.8029673907876713 0.9374493560594421 0.01578175606918873 g
60973.25953503941 0.10082555095141288 0.9749888677588726 0.011116966379054417 r
60975.24824514639 0.2763978497678181 1.1306367637124917 0.009765617025741396 z
60975.27313654557 0.31614443598664366 1.155139629605357 0.00962376822281306 i
60978.082163957515 0.801599407379399 0.934697227555121 0.011557236888129619 i
60978.10665368222 0.8407045997737441 0.9443055791829639 0.01157361797530593 z
61000.160623779855 0.056484051689039916 0.8793137039542658 0.012242838632162769 r
61000.18505237133 0.09549162654730026 0.8623791275779605 0.012875149308461467 i
61002.01854820119 0.02321776766621042 0.8810249141639906 0.01224579265851335 i
61002.03120064182 0.04342118486238178 0.8729306453400639 0.012366254934182813 z
61003.177415513994 0.873697092756629 0.9545025821774522 0.011844227116710297 i
61003.201616689825 0.9123415303329239 0.9183261662454771 0.011773821088280435 z
61007.13966737625 0.20062086640973575 1.091275575625113 0.01017716027047719 y
61007.162637674344 0.2372998384089442 1.1728252050112558 0.009459557435889427 y
61012.16151219947 0.21950268012005836 1.1312345403539639 0.009803522790593149 i
61012.18593474685 0.25850060378434137 1.166611551952832 0.009513651961873143 z
61013.13779629419 0.7784331225848291 0.949304632627835 0.011446385221441724 y
61013.16060912382 0.8148606489266967 0.9653566325056806 0.011206414647065704 y
61020.09969274439 0.8951893742632819 0.9268179218598245 0.011736684494753454 r
61021.103518480406 0.4980983095301781 1.0440211619252502 0.010518698400499528 r
61021.125812432285 0.5336972918885294 1.0225200512729415 0.010688627349708806 i
61026.1103259371 0.49296845638309605 1.0687033241936617 0.011006789039839477 r
61026.134289472204 0.5312334292248124 1.0310750330114409 0.010637220246768643 i
61029.10491175815 0.27472309542645235 1.1727686566281361 0.00972363248431538 g
61029.129146334075 0.3134208662668243 1.1674873279778488 0.009565208619193107 r
61030.112237015004 0.8832200655742781 0.9204157943388512 0.011860765499710019 i
61030.13685572718 0.9225312251655851 0.9218831164780718 0.011789195582065511 z
61039.07729561262 0.1986256342352135 1.1107608363791386 0.009990963268064784 y
