Time Flux
0.13698139848830174 12.439484613278704
0.25110451196477 12.801031919259826
1.060224817530445 14.938866702091294
1.7181889080134178 15.675844985576047
3.0053159979817927 14.090814543124267
3.5677085141086646 12.708234626152771
4.768121074050876 10.725267772487225
5.697957375589034 11.40131071401065
7.130358221229952 15.159995510691692
7.3056473302436205 15.60386093045906
7.461217373547764 15.959618292577195
7.894460493016842 16.700137761599876
8.504363261702823 16.957863888479643
9.296116534008837 15.858536138171294
9.48665758489021 15.397919699479765
9.53250326262795 15.278927872641404
9.598263929306977 15.103505483389394
9.769805038977069 14.62394293865269
10.056995362140377 13.777260651984884
10.246625872625161 13.21205568134468
10.792154057478028 11.724338590513698
10.978010846615462 11.310665381356221
11.043628064253774 11.180159644670425
11.124064136898511 11.032280422766755
11.163243148884064 10.965283404473393
11.393386596402788 10.642687120074177
11.572982139000981 10.480355405033727
11.576187723069047 10.478197890433862
12.14152795130309 10.509020215819486
12.65871453646044 11.195042056932428
13.556565678963356 13.238892851922241
13.579689517262304 13.294595822616733
13.899325612391811 14.025673025885117
13.989811052747639 14.213256394041208
14.891424886292336 15.24007787230336
15.710866810510787 14.43759265157237
16.590200285331225 12.05171097280561
17.075971859235384 10.511378679197176
17.581367443636093 9.113890837607773
17.870098985979148 8.514302522354946
18.242114182603697 8.029360980538321
18.888411955535513 8.049102005662489
19.80464644165441 9.68138424337003
20.331738432371395 11.016650784753631
21.02378242706805 12.51049532935888
21.58791698657401 13.085646011456697
22.70435937077387 11.950533000043848
22.794900913015933 11.74410015661251
23.9685487447123 8.611049610982613
24.53279968567376 7.5026831561062295
25.15368516789759 7.124519500238724
25.648292686753553 7.555567025398616
26.278466221394186 8.917256757924882
26.726892481807514 10.226818890568346
26.775642065421067 10.376082229620579
26.841902680194472 10.579376195206365
27.043182436448923 11.192814701072244
27.65519005929816 12.846693313950807
27.817023962098883 13.1872076721905
28.017036837810362 13.531564484848783
28.091663970879193 13.63646432535345
28.09317122516551 13.63844531691764
30.83804687087241 10.05016876777787
32.35986068928191 9.83245609612161
33.270993463225885 12.170819830073413
34.898046388593684 16.254926227408994
35.24307352858847 16.44825733778802
35.36489860212797 16.440163424462913
35.47192947768821 16.400517042592394
35.516338949474154 16.375288395183418
35.53299430568 16.36451813032972
35.71821494881109 16.197962017985457
35.72115214153127 16.19464814689698
36.039122802923856 15.722570441686607
36.10243475316924 15.604133181300323
36.96164879406244 13.520314117344578
37.14972468739313 13.0305803877596
37.31857126519086 12.610186172567321
37.94819646125422 11.38359519367967
37.97243059847334 11.351183768547326
38.528785243116936 10.991020561463625
39.32746997519021 11.80580225751748
39.58689814531141 12.35464302992006
41.54284617139729 16.59907948272777
41.54705948658793 16.601857891855044
41.97311437355684 16.639405006245386
42.92085761957845 15.077350675861055
43.40584561414468 13.667391090205328
43.814159753851094 12.395831067487702
44.021506690555505 11.777885036387877
44.27828481202907 11.079254442411303
44.370891821661516 10.851786369396748
45.55816834991988 9.64021529255244
46.334442421176526 10.669670307479024
46.618126195557615 11.289425342579396
46.62148606645507 11.297201079971272
46.913301541622054 11.991790833396108
47.37499649577146 13.061509184008587
47.627000132443705 13.558959390249843
47.94582515917362 14.035349300189296
48.56819286636147 14.302721971040631
50.136103113042175 11.074973126948661
50.44409295215986 10.1174697369948
51.22094775430317 8.075955413595365
51.232615217310574 8.053013275421653
51.446364111513404 7.687138159134928
51.64638709110006 7.445310636829861
52.66024617798273 7.835983855750415
52.778197315268315 8.043235301832077
54.662044646918275 12.518022256863066
55.07968422936028 12.95914089812713
55.162655688834434 12.996191214265153
55.639245922144895 12.87031561905107
55.977667429483716 12.44838063129791
56.496878190991104 11.380937091295046
56.74434135367183 10.758615471569344
57.05241195476487 9.951317018114825
57.945870266273964 8.0252292053209
58.242948334855825 7.705005138296915
59.22955696484184 8.277419764032016
59.798698097256185 9.640578584548855
60.41300448283264 11.538216416263175
61.09411688241937 13.513358033467883
61.21880798369202 13.805477247475276
61.44721718398168 14.258578701112636
62.607817244734846 14.570728389911062
62.87675590974858 14.18144726059259
62.90791539300269 14.127487954163344
63.274682493677325 13.38471447162648
63.27736768057746 13.378684623601487
63.428575926780326 13.029801585134877
63.44884934098131 12.98186935581793
64.03987465438945 11.575963692775156
64.09200549933374 11.460156618570101
64.24713534476072 11.133403267948193
65.82998888103342 10.60439035586587
66.06711454872836 11.044015799964518
66.14815408304176 11.220646824686984
66.30836812972812 11.604369775841416
66.33921762225368 11.683028262536814
66.52793273233733 12.192475796088127
66.64328889305796 12.523579675748577
66.83416026212396 13.09318539514673
67.02612461880315 13.678675257489495
67.23768092260742 14.317701974224244
67.34899463017081 14.643726567471607
68.23268116903407 16.59066723614074
68.23701570563972 16.596232094811956
68.26811253404642 16.634776879834256
68.75681953408862 16.90729819115832
69.2140911034595 16.585428122831686
70.2454033208445 14.29371353478472
70.27529983888047 14.209757139105038
70.30565435186784 14.124271906524942
70.42729817604972 13.780627385896322
71.64031229609921 11.109564807259193
71.8515609410813 10.929989200190473
72.44448256296667 11.028298700834302
74.09941144471946 14.51198043558849
74.15823922313724 14.647410693042406
74.52596251586631 15.386092506817576
75.09110302575097 16.000046488709415
75.19206641491084 16.027593479869633
75.78712627061137 15.64078312209058
76.05583671882516 15.172200203183387
76.85145392998908 13.013845126082224
77.01764054252232 12.484112458197066
77.78001361791718 10.191488156716785
77.80955277510488 10.115958182456698
79.0465069614944 8.716942074692192
79.34682852292138 8.95995999693835
79.71979215665935 9.534579008407219
79.92455553979283 9.950391732695142
80.40640586560569 11.086291822630471
80.5212660087155 11.36801840612483
82.19214963059719 13.486990927245994
82.37676724104901 13.337396275102417
82.78317388313624 12.720274465497758
82.8273354152437 12.631603465164169
82.92791739859241 12.415743390110032
83.87548121708002 9.79612731103947
84.4136100847377 8.32866554185416
84.55456127395833 8.007785261683482
84.72972164766394 7.661705376384035
85.10316979726322 7.155259178809654
85.70426600379453 7.10266654655859
86.60306146373827 8.678085684521921
87.39310611321932 10.91631988091804
87.53223495897834 11.30347132680137
88.0449562836164 12.524900606501506
88.70919851800195 13.327823380975637
88.79392374043658 13.352170868438547
89.079661325172 13.298981300562914
89.31375852184722 13.10534413362426
89.32943356990505 13.087827635714653
89.46564343245068 12.913102363911603
90.05399421516546 11.778787358975839
90.2750709284845 11.248609223660365
90.30545295835013 11.17371141744515
90.67641257701439 10.257126443191924
90.74626546345127 10.090017844526017
90.78071187645192 10.008940534753224
90.89768347862919 9.741703300677864
91.07665195988369 9.363591530257384
91.08678777043617 9.343503741254636
91.4649732563991 8.722893222699312
92.07085282953209 8.397663078113967
92.56917742698849 8.844315590195695
92.73692757308024 9.134692339494734
92.99357011357482 9.697736641494753
93.06198922214001 9.869267823786279
93.28284992112698 10.473783262268936
94.8955958143749 15.083855384832937
94.98687473745265 15.242491428527453
97.07312803246502 13.503649459001117
97.24166287881438 13.081195056742805
97.25113453575645 13.057488432160376
97.26282717606918 13.028247312104773
97.30528508626202 12.922354398310194
97.70319959673049 11.983410192401442
98.79538657231994 10.73227776915796
99.56393207838714 11.556760724663542
100.44914509659625 13.820425339101956
100.66669756546415 14.445305069442949
101.63029099035032 16.614878303161905
104.16107257584396 12.835906816644652
104.38204398661375 12.214567215363306
105.47593947536531 10.366403452319766
105.71499409181479 10.338718099539225
105.79502736583557 10.362115736289189
106.68252839269087 11.571710915538652
107.67209600172372 13.890940310487313
107.77420098640712 14.104901338639547
108.01733018271872 14.552669635601298
108.09609810589085 14.67559517069939
108.32758918224218 14.962878705849153
108.41786411258492 15.042243135253917
109.43839303344144 14.494949320910944
109.73582121929451 13.859029421150527
109.92315666714958 13.373475278703435
110.11727999865244 12.816908017998154
111.49312712605793 8.788172945832954
111.85704868020048 8.157002598526748
112.06175754170971 7.94521314329741
112.34723947996878 7.835261477898693
112.45168638383818 7.8494713569080545
113.01173120640546 8.391272189121235
113.05238947838362 8.458072657070778
113.18551811598837 8.69860588569491
113.46094868155106 9.286206730281595
113.46911271921005 9.305142528544497
113.64687896506474 9.73346438603637
114.52267032270177 11.897705549107629
114.9744007832242 12.700703416939707
116.85662820722108 11.082601650814528
116.93428707068603 10.87547143628878
117.19924706655725 10.144342517402395
117.69554639933577 8.802258097064204
117.9342926359402 8.239569452432981
117.98251210796514 8.136495460602514
118.74847390629519 7.163722710836877
118.96168300573193 7.155821740552921
119.37578762439676 7.4886767388175794
119.99535237482515 8.741577379938205
120.1003377718264 9.022470684422016
120.54749705892102 10.341389361920692
120.69218837965425 10.78689392577401
120.77562371352641 11.042674507003886
120.87940320417384 11.357032556419963
121.14556740592062 12.126214299530265
121.44746187704467 12.891019409215062
121.80052263393237 13.57192793693956
122.9131772281459 13.736789660699849
122.9168231589252 13.732360291984426
122.93666314810146 13.707759175002195
123.53126280625453 12.64255171553568
123.63800175953108 12.401538638936977
123.66349310558397 12.34262270157418
123.67711481425667 12.310955862812254
123.81727270478216 11.97921440495712
124.52251310851466 10.353880605303384
125.46073755235066 9.30086328390201
125.94998972959672 9.597303727273536
126.34578779170852 10.272242472695899
126.35674306772745 10.295847374634997
126.44539670797407 10.495582185154593
126.53851340791205 10.721156843071855
127.25348372952863 12.817640340286992
127.25490464044094 12.822138007411093
127.31884855729564 13.024586624335281
127.4413952286175 13.411035979266632
128.10447719668468 15.289476524081465
128.11261760235166 15.308681726676102
128.28258683465094 15.679934543532795
128.82068801309623 16.416806878072613
128.96709498488735 16.488117830445436
