Time Flux
0.259649791121758 12.394588180846025
0.5229207205541968 12.62419257825456
1.1045425354434393 12.906788298459416
1.1262419737485458 12.906118806437384
1.7859595726728856 12.665054060743381
2.341553743305756 12.087520046100181
2.6001912477256655 11.84194349024807
3.154452623549581 11.242802793197066
3.365291433422658 11.165798497545799
3.6357211102200893 10.90957303752406
3.794542189953955 10.921247951860954
4.1583627125683 11.19219066272248
4.60589668762932 11.647899581198295
4.748792647243468 11.873930151906553
4.82655401348536 11.796788497305489
5.101644701411499 12.292999535766327
5.1633763135084125 12.340486069299873
5.472443561580882 12.716102807708815
5.706774365294068 12.854581215386752
5.816834918550759 12.967594266136379
6.37660674142105 13.003858225219657
6.5204122252334935 12.909233149405404
6.815849320959839 12.707676753557989
6.86695053702175 12.693657408443348
6.920708887650463 12.65870758142704
7.127688879688101 12.28346506219406
7.459849706176217 11.853873887492526
7.565241994548485 11.789631690401816
7.642755634658145 11.618342057140916
8.26177793041817 11.152639691920148
8.485091167045894 10.939744971250636
8.752694978515098 11.033540531621538
9.093725449614208 11.204143883504793
10.316956540892157 12.49815809189345
10.338908804135537 12.512256115982177
10.846842068874793 12.975575675334689
10.933934851981926 12.978221767124227
11.07719871771787 12.989991170356623
11.113911374872973 12.929407436863684
11.352889645050002 12.940407615624897
12.488599248320158 11.697641021121845
12.939057422922758 11.21814008362161
13.433953116775662 10.942418081692843
13.984250478617664 11.06155738422468
14.71863986927857 11.923981668870292
15.089909154423735 12.479570616742564
16.497345065343335 12.870515230838963
16.5800264264599 12.655709909152167
16.659526148971043 12.678936013527267
16.820113579320246 12.45562105485791
17.130715432493822 12.205169857665679
17.186760843887008 12.097489275143737
17.280939010109943 11.902181986960903
17.65624988505812 11.54648802223831
17.84878086542676 11.252385528132564
17.971034699272945 11.198761755381076
18.602882650416984 11.053412001261794
18.682234628279303 11.12802761294788
18.74758083521971 11.142254946982119
19.004688954999942 11.142619104804
19.08871251372541 11.210081419043853
20.411291381985546 12.843595355893282
20.47038922790486 12.826366269368696
20.799893021046216 13.036739947091025
20.986658921020915 12.91517883197555
21.334249385390677 12.949450077420902
21.54807194937277 12.681031380900253
21.819166983632513 12.482136603364713
21.903585632303834 12.314872235000731
23.068408459609298 11.14607049934175
23.187637878990362 11.07487755094812
23.326967772353214 11.040503186346138
24.047859914788027 11.246624674489663
24.10063099781502 11.344961335333657
24.505469492567123 11.755265092968996
24.597920736709256 11.907873376088
24.875452423268065 12.24088336474655
25.438583512845295 12.956383005506204
25.68962749412425 12.98834377369368
25.702054342367042 13.03932021757276
26.279596459922573 12.837640776937475
26.493005371286422 12.66644199126433
27.629104823720198 11.322935661103447
28.01908198889259 11.140307122921987
28.34782474100951 10.912568620902732
28.514746365340493 11.097406983042216
28.88636048197281 11.164761951229458
28.957373768951822 11.38183079915324
29.03152179727141 11.367741256874327
29.116237041014188 11.516890915169075
29.31725268446033 11.784879615563355
30.027363804275414 12.636658066607934
30.079551587215413 12.690601657630532
30.42836289268927 12.95822493925582
30.50576147182871 12.975801401128265
30.637103399775242 13.031698616768935
30.642093002291002 12.982221200891535
30.792546237009088 13.007380223823363
31.09229198531193 12.996274208211554
31.11493067202661 12.898716886404559
31.551008416109177 12.601121630964359
32.06008924528364 11.866285294377763
32.22133731894871 11.823959229961568
32.31536805401396 11.539789388554397
32.416267355527246 11.53165224468319
33.69223714140244 11.160083193399183
34.35698313827618 11.89609204796416
34.395896415240756 11.856986298520546
34.73153923194729 12.325893113846488
34.84119209076993 12.505885994600108
34.93336998994395 12.566617515469403
34.951113018543516 12.503114719653624
35.34751177339435 12.797941501833556
35.63239677722466 12.956689034960279
35.64688393124865 13.041110403323934
36.439819859077126 12.589770032313664
36.81808954636352 12.139902747668463
