Time Flux
0.0 12.014768979493544
0.29848484848484846 12.379788840153271
0.5969696969696969 12.72416166648105
0.8954545454545454 12.881324499046592
1.1939393939393939 13.008674865672635
1.4924242424242422 12.961632899934974
1.7909090909090908 12.731257509308778
2.0893939393939394 12.49000587814268
2.3878787878787877 12.120203704721861
2.686363636363636 11.714474448007387
2.9848484848484844 11.338331744069905
3.283333333333333 11.119935058527322
3.5818181818181816 11.05402106087952
3.88030303030303 11.037327107512269
4.178787878787879 11.20107125070869
4.477272727272727 11.48295894402868
4.775757575757575 11.760922367937658
5.074242424242424 12.149537221733462
5.372727272727272 12.572645495740693
5.671212121212121 12.850487323920614
5.969696969696969 13.00217029416293
6.268181818181818 12.948879004191848
6.566666666666666 12.858145992885582
6.865151515151514 12.595843844791142
7.163636363636363 12.325938077917824
7.462121212121212 11.93240137973066
7.76060606060606 11.563719214423314
8.059090909090909 11.24470746730504
8.357575757575757 11.02496767883277
8.656060606060606 11.044540956921544
8.954545454545453 11.138102808437079
9.253030303030302 11.317884918879606
9.55151515151515 11.603404645090642
9.85 12.03711315610776
10.148484848484848 12.382341326734341
10.446969696969695 12.661456829025884
10.745454545454544 12.861863250302209
11.043939393939393 12.951639030806838
11.342424242424242 12.945146260372733
11.64090909090909 12.78096190616505
11.939393939393938 12.42292999739456
12.237878787878786 12.0830863204217
12.536363636363635 11.719269619613025
12.834848484848484 11.38840787090244
13.133333333333333 11.130898134281475
13.431818181818182 10.966730919208645
13.730303030303029 11.00692860729462
14.028787878787877 11.144574790485386
14.327272727272726 11.419856891175284
14.625757575757575 11.789866932174885
14.924242424242424 12.23681437120452
15.22272727272727 12.579852731915748
15.52121212121212 12.849940995163934
15.819696969696968 12.9623451666626
16.118181818181817 12.984144575757988
16.416666666666664 12.909686111355667
16.715151515151515 12.589898531538235
17.013636363636362 12.329498462696563
17.312121212121212 11.954325055984897
17.61060606060606 11.51162959206171
17.909090909090907 11.276231245929678
18.207575757575757 11.032079992292127
18.506060606060604 11.044478540214511
18.804545454545455 11.124306775464003
19.1030303030303 11.290829178825263
19.40151515151515 11.639684660411906
19.7 12.022418697345515
19.998484848484846 12.327655256612953
20.296969696969697 12.700398054764115
20.595454545454544 12.885770373397689
20.89393939393939 13.010367112408414
21.19242424242424 12.900516676710811
21.49090909090909 12.707141430712301
21.78939393939394 12.48227660479169
22.087878787878786 12.075590943541874
22.386363636363633 11.717084118359574
22.684848484848484 11.342471339145481
22.98333333333333 11.12255635946816
23.28181818181818 11.002162903661302
23.58030303030303 11.043185329661641
23.878787878787875 11.199919262021828
24.177272727272726 11.476343829799314
24.475757575757573 11.77002900688784
24.774242424242424 12.198701146102161
25.07272727272727 12.537716481604923
25.37121212121212 12.781486653394554
25.669696969696968 12.983248237044034
25.968181818181815 12.939943137373952
26.266666666666666 12.875247875531727
26.565151515151513 12.650047997571255
26.863636363636363 12.267347638385266
27.16212121212121 11.94546287799706
27.460606060606057 11.543801575288041
27.759090909090908 11.277122524307119
28.057575757575755 11.053072306648446
28.356060606060606 10.989885979782963
28.654545454545453 11.051140578004217
28.9530303030303 11.33572333171852
29.25151515151515 11.633490441998422
29.549999999999997 11.975423671476284
